ACC,1WA2,1,1
BHARATFORG,1WA2,2,0
GRAPHITE,1WA2,1,0
CIPLA,1WA2,1,0
COROMANDEL,1WA2,2,2
EIHOTEL,1WA2,1,1
ELECON,1WA2,1,0
FINCABLES,1WA2,1,0
AGI,1WA2,1,1
INDIACEM,1WA2,2,1
IFBIND,1WA2,1,0
TRENT,1WA2,1,0
PEL,1WA2,1,1
SURYAROSNI,1WA2,1,0
RALLIS,1WA2,3,2
SRF,1WA2,2,1
TATACHEM,1WA2,1,1
TATAPOWER,1WA2,1,1
TIRUMALCHM,1WA2,2,0
VOLTAS,1WA2,3,1
VIPIND,1WA2,2,1
VINDHYATEL,1WA2,1,0
GMMPFAUDLR,1WA2,1,1
MPHASIS,1WA2,1,0
PRAJIND,1WA2,1,0
AVANTIFEED,1WA2,1,0
MAYURUNIQ,1WA2,2,1
LICHSGFIN,1WA2,2,1
HIKAL,1WA2,2,1
KALPATPOWR,1WA2,1,1
AUROPHARMA,1WA2,1,0
NATCOPHARM,1WA2,1,0
SHILPAMED,1WA2,1,0
CSBBANK,1WA2,2,0
JKPAPER,1WA2,1,0
RBLBANK,1WA2,3,1
ZYDUSWELL,1WA2,2,0
TIPSINDLTD,1WA2,1,0
NTPC,1WA2,1,0
PFC,1WA2,1,0
KIOCL,1WA2,1,0
GOKEX,1WA2,1,1
BIOCON,1WA2,1,1
VAIBHAVGBL,1WA2,2,1
TORNTPOWER,1WA2,1,0
RSYSTEMS,1WA2,1,0
MAHLIFE,1WA2,1,0
LXCHEM,1WA2,2,2
POLYCAB,1WA2,1,0
MOTILALOFS,1WA2,1,1
KNRCON,1WA2,1,1
SPANDANA,1WA2,1,0
TEJASNET,1WA2,1,0
SIS,1WA2,1,0
PGEL,1WA2,1,1
APLLTD,1WA2,2,0
HCG,1WA2,1,0
LAURUSLABS,1WA2,2,0
CAMS,1WA2,2,1
BANDHANBNK,1WA2,2,0
PSPPROJECT,1WA2,1,0
SHAREINDIA,1WA2,1,0
HOMEFIRST,1WA2,1,0
ROUTE,1WA2,2,0
FLUOROCHEM,1WA2,3,0
PEL,1WA2,1,1
TATAPOWER,1WA2,1,1
MCX,1WA2,1,1
DIXON,1WA2,1,0
MAHLOG,1WA2,2,1
SATIN,1WA2,2,2
ANDHRAPAP,1WA2,2,0
BALKRISIND,1WA2,1,1
BLUESTARCO,1WA2,1,1
LICHSGFIN,1WA2,2,1
CSBBANK,1WA2,2,0
DLF,1WA2,1,1
GRANULES,1WA2,2,1
PRESTIGE,1WA2,1,0
MIDHANI,1WA2,1,0
SATIN,1WA2,2,2
RECLTD,1WA2,1,0
TANLA,1WA2,2,1
ANDHRAPAP,1WA2,2,0
BALKRISIND,1WA2,1,1
BLUESTARCO,1WA2,1,1
EICHERMOT,1WA2,3,0
EVERESTIND,1WA2,1,0
GRASIM,1WA2,1,0
HEG,1WA2,1,1
MANGLMCEM,1WA2,1,1
BOSCHLTD,1WA2,1,0
SURYAROSNI,1WA2,1,0
CHOLAHLDNG,1WA2,1,1
VIPIND,1WA2,2,1
PITTIENG,1WA2,1,0
BAJFINANCE,1WA2,2,0
LICHSGFIN,1WA2,2,1
KITEX,1WA2,1,0
CSBBANK,1WA2,2,0
JKPAPER,1WA2,1,0
RBLBANK,1WA2,2,1
DLF,1WA2,1,1
TIPSINDLTD,1WA2,1,0
GRANULES,1WA2,2,1
MIDHANI,1WA2,1,0
SATIN,1WA2,2,2
RECLTD,1WA2,1,0
IGL,1WA2,2,0
HDFCAMC,1WA2,2,0
CIGNITITEC,1WA2,1,1
IIFL,1WA2,1,0
UTTAMSUGAR,1WA2,1,0
TANLA,1WA2,2,1
REPCOHOME,1WA2,2,0
POLYCAB,1WA2,1,0
KKCL,1WA2,1,1
JKIL,1WA2,1,0
SPANDANA,1WA2,1,0
DBL,1WA2,1,1
SHALBY,1WA2,1,0
PARAGMILK,1WA2,1,1
LAURUSLABS,1WA2,1,0
SHAREINDIA,1WA2,1,0
VIJAYA,1WA2,1,1
ANDHRAPAP,1WA2,2,0
BALKRISIND,1WA2,1,1
BLUESTARCO,1WA2,1,1
EICHERMOT,1WA2,3,0
EVERESTIND,1WA2,1,0
NESTLEIND,1WA2,1,0
HEG,1WA2,1,1
BOSCHLTD,1WA2,1,0
WSTCSTPAPR,1WA2,2,1
PATANJALI,1WA2,1,0
VIPIND,1WA2,2,1
GMMPFAUDLR,1WA2,1,1
PITTIENG,1WA2,1,0
BAJFINANCE,1WA2,2,0
MAYURUNIQ,1WA2,2,1
LICHSGFIN,1WA2,2,1
KITEX,1WA2,1,0
KEI,1WA2,1,1
CSBBANK,1WA2,2,0
JKPAPER,1WA2,1,0
RBLBANK,1WA2,2,1
DLF,1WA2,1,1
COALINDIA,1WA2,1,1
GRANULES,1WA2,2,1
MAZDOCK,1WA2,1,0
GOKEX,1WA2,1,1
PRESTIGE,1WA2,1,0
MIDHANI,1WA2,1,0
JUBLFOOD,1WA2,1,1
BHARTIARTL,1WA2,1,1
SATIN,1WA2,2,2
PNBHOUSING,1WA2,2,2
CDSL,1WA2,1,0
BSE,1WA2,1,0
HDFCAMC,1WA2,2,0
CIGNITITEC,1WA2,1,1
IIFL,1WA2,1,0
UTIAMC,1WA2,1,1
TANLA,1WA2,2,1
REPCOHOME,1WA2,2,0
POLYCAB,1WA2,1,0
KSCL,1WA2,1,1
JKIL,1WA2,1,0
INDIGO,1WA2,2,0
SPANDANA,1WA2,1,0
THYROCARE,1WA2,1,1
PARAGMILK,1WA2,1,1
LAURUSLABS,1WA2,1,0
BHARATWIRE,1WA2,1,0
SHAREINDIA,1WA2,1,0
HOMEFIRST,1WA2,1,0
VIJAYA,1WA2,1,1
