ACC,RSAADX,1,0
MFSL,RSAADX,1,0
PEL,RSAADX,1,1
TATACHEM,RSAADX,1,0
VIPIND,RSAADX,1,0
HCLTECH,RSAADX,1,1
RBLBANK,RSAADX,1,1
TIPSINDLTD,RSAADX,1,0
GOKEX,RSAADX,1,1
DOLLAR,RSAADX,1,1
PERSISTENT,RSAADX,1,0
OLECTRA,RSAADX,1,0
JBMA,RSAADX,1,0
NAZARA,RSAADX,1,0
MTARTECH,RSAADX,1,0
CREDITACC,RSAADX,1,0
ANGELONE,RSAADX,1,0
GULFOILLUB,RSAADX,1,1
INTELLECT,RSAADX,3,0
DALBHARAT,RSAADX,2,0
SHAREINDIA,RSAADX,1,0
SUVENPHAR,RSAADX,2,2
PARAS,RSAADX,1,0
DEEPAKNTR,RSAADX,2,1
TATACHEM,RSAADX,1,0
HCLTECH,RSAADX,1,0
DEEPAKNTR,RSAADX,2,1
HCLTECH,RSAADX,1,0
KIRLOSBROS,RSAADX,1,0
KIRLOSBROS,RSAADX,1,0
NUCLEUS,RSAADX,1,0
KALYANKJIL,RSAADX,1,1
KPITTECH,RSAADX,1,0
ELECON,RSAADX,1,0
KIRLOSBROS,RSAADX,1,0
VIPIND,RSAADX,2,0
TI,RSAADX,1,1
PITTIENG,RSAADX,1,0
SPLPETRO,RSAADX,1,0
HERITGFOOD,RSAADX,1,0
RBLBANK,RSAADX,1,0
NUCLEUS,RSAADX,1,0
TIPSINDLTD,RSAADX,1,0
POKARNA,RSAADX,1,0
ADVENZYMES,RSAADX,1,1
SKIPPER,RSAADX,1,0
POLYCAB,RSAADX,1,0
SPANDANA,RSAADX,1,1
LAURUSLABS,RSAADX,1,0
PRICOLLTD,RSAADX,1,1
KPITTECH,RSAADX,1,0
VIJAYA,RSAADX,1,1
GABRIEL,RSAADX,1,1
TALBROAUTO,RSAADX,1,0
VIPIND,RSAADX,2,0
TI,RSAADX,1,1
PITTIENG,RSAADX,1,0
SPLPETRO,RSAADX,1,0
MAYURUNIQ,RSAADX,1,1
CAPLIPOINT,RSAADX,1,0
KEI,RSAADX,2,0
RBLBANK,RSAADX,1,0
NUCLEUS,RSAADX,1,0
APLAPOLLO,RSAADX,1,0
ACCELYA,RSAADX,2,0
ADVENZYMES,RSAADX,1,1
POLYCAB,RSAADX,1,0
SPANDANA,RSAADX,1,1
THYROCARE,RSAADX,1,1
LAURUSLABS,RSAADX,1,0
PRICOLLTD,RSAADX,1,1
KPITTECH,RSAADX,1,0
VIJAYA,RSAADX,1,1
RATEGAIN,RSAADX,1,1
BIRLACORPN,RSAADX,2,0
GABRIEL,RSAADX,1,1
LINDEINDIA,RSAADX,1,0
KIRLOSBROS,RSAADX,1,0
SUPREMEIND,RSAADX,3,0
ADORWELD,RSAADX,2,1
PITTIENG,RSAADX,1,0
HERITGFOOD,RSAADX,1,0
KALPATPOWR,RSAADX,1,0
RBLBANK,RSAADX,1,0
NUCLEUS,RSAADX,1,0
AGARIND,RSAADX,1,1
APLAPOLLO,RSAADX,1,0
POKARNA,RSAADX,1,0
JUSTDIAL,RSAADX,5,0
KPITTECH,RSAADX,1,0
VIJAYA,RSAADX,1,1
SUPREMEIND,RSAADX,3,0
PITTIENG,RSAADX,1,0
MAYURUNIQ,RSAADX,1,1
SOTL,RSAADX,1,0
KALPATPOWR,RSAADX,1,0
TIPSINDLTD,RSAADX,1,0
APLAPOLLO,RSAADX,1,0
CYIENT,RSAADX,1,0
DIXON,RSAADX,1,1
JUSTDIAL,RSAADX,5,0
5PAISA,RSAADX,1,1
VIJAYA,RSAADX,1,1
RATEGAIN,RSAADX,1,1
ZENSARTECH,RSAADX,1,1
SUPREMEIND,RSAADX,3,0
SOTL,RSAADX,1,0
KALPATPOWR,RSAADX,1,0
TIPSINDLTD,RSAADX,1,0
APLAPOLLO,RSAADX,1,0
CYIENT,RSAADX,1,0
DIXON,RSAADX,1,1
JUSTDIAL,RSAADX,4,0
BHARATWIRE,RSAADX,1,1
5PAISA,RSAADX,1,1
VIJAYA,RSAADX,1,1
RATEGAIN,RSAADX,1,1
BIRLACORPN,RSAADX,2,0
SUPREMEIND,RSAADX,3,0
BAJFINANCE,RSAADX,1,1
SOTL,RSAADX,1,0
KALPATPOWR,RSAADX,1,0
TIPSINDLTD,RSAADX,1,0
APLAPOLLO,RSAADX,1,0
CYIENT,RSAADX,1,0
GODREJPROP,RSAADX,1,0
ORIENTCEM,RSAADX,4,1
REFEX,RSAADX,1,0
TDPOWERSYS,RSAADX,1,1
LODHA,RSAADX,1,0
DIXON,RSAADX,1,1
CREDITACC,RSAADX,2,1
LATENTVIEW,RSAADX,1,0
JUSTDIAL,RSAADX,4,0
5PAISA,RSAADX,1,1
KPITTECH,RSAADX,1,0
