ACC,PP,12,2
BHARATFORG,PP,10,1
EXIDEIND,PP,2,0
COROMANDEL,PP,9,1
EIHOTEL,PP,6,1
ELECON,PP,1,1
FINCABLES,PP,9,0
AGI,PP,1,0
INDIACEM,PP,7,3
IFBIND,PP,11,1
TRENT,PP,3,0
MFSL,PP,3,1
PEL,PP,2,0
SURYAROSNI,PP,8,3
RALLIS,PP,7,0
RAYMOND,PP,5,1
SRF,PP,14,2
TATACHEM,PP,14,0
TATAMOTORS,PP,2,1
TIRUMALCHM,PP,12,4
UNICHEMLAB,PP,5,1
VOLTAS,PP,7,2
VIPIND,PP,11,1
VINDHYATEL,PP,7,1
SUDARSCHEM,PP,8,3
GMMPFAUDLR,PP,11,2
MPHASIS,PP,3,1
PRAJIND,PP,5,1
AVANTIFEED,PP,8,1
MAYURUNIQ,PP,13,2
LICHSGFIN,PP,4,2
HIKAL,PP,14,1
AUROPHARMA,PP,2,1
SANGHVIMOV,PP,1,0
POONAWALLA,PP,1,1
SHILPAMED,PP,7,0
OIL,PP,6,0
CSBBANK,PP,9,1
HCLTECH,PP,7,0
JKPAPER,PP,5,3
KTKBANK,PP,2,0
RBLBANK,PP,4,2
KRBL,PP,5,0
ZYDUSWELL,PP,13,0
CHOICEIN,PP,4,0
TIPSINDLTD,PP,2,0
NTPC,PP,2,0
PFC,PP,3,2
APLAPOLLO,PP,3,0
KIOCL,PP,23,3
MARICO,PP,4,2
GOKEX,PP,4,0
HATSUN,PP,2,0
CARERATING,PP,5,2
AJANTPHARM,PP,15,0
NEWGEN,PP,1,0
JYOTHYLAB,PP,3,0
BIOCON,PP,11,1
ACCELYA,PP,9,2
DOLLAR,PP,11,1
VAIBHAVGBL,PP,13,0
PERSISTENT,PP,12,0
TORNTPOWER,PP,10,1
ADVENZYMES,PP,3,0
RSYSTEMS,PP,8,3
ZYDUSLIFE,PP,14,1
OLECTRA,PP,6,1
AIAENG,PP,2,0
JBMA,PP,9,1
LXCHEM,PP,16,1
VBL,PP,5,1
JSL,PP,1,1
COFORGE,PP,4,1
CHALET,PP,1,0
SAKSOFT,PP,1,0
ASTRAL,PP,1,0
MOTILALOFS,PP,1,1
BRIGADE,PP,7,0
KNRCON,PP,18,2
NAZARA,PP,3,0
KIRLOSENG,PP,10,3
SPANDANA,PP,2,1
MTARTECH,PP,3,1
TEJASNET,PP,7,0
SIS,PP,1,0
PGEL,PP,3,1
ANGELONE,PP,6,2
LATENTVIEW,PP,7,3
DATAPATTNS,PP,6,0
PAYTM,PP,2,1
APLLTD,PP,4,1
RHIM,PP,13,3
POLICYBZR,PP,4,1
JTLINFRA,PP,12,4
LAURUSLABS,PP,3,1
CAMS,PP,4,0
CROMPTON,PP,8,1
ANURAS,PP,6,1
MAXVIL,PP,2,1
PRICOLLTD,PP,10,0
BANDHANBNK,PP,6,1
ASTERDM,PP,8,3
PSPPROJECT,PP,6,1
DALBHARAT,PP,7,0
SHAREINDIA,PP,10,0
HOMEFIRST,PP,10,0
ROUTE,PP,2,0
KPITTECH,PP,8,1
SIRCA,PP,4,1
AMIORG,PP,7,0
FLUOROCHEM,PP,13,2
SUVENPHAR,PP,21,1
JUBLINGREA,PP,6,2
PARAS,PP,6,1
TATVA,PP,8,0
SUPRIYA,PP,2,0
VIJAYA,PP,8,0
DEEPAKNTR,PP,7,2
GESHIP,PP,14,1
PEL,PP,2,0
TATACHEM,PP,10,0
TATAMOTORS,PP,4,1
POWERGRID,PP,13,0
HCLTECH,PP,6,1
TVSMOTOR,PP,8,0
GODREJPROP,PP,5,1
MCX,PP,8,4
CHALET,PP,1,0
BRIGADE,PP,8,0
MASFIN,PP,6,0
DEEPAKNTR,PP,7,2
HCLTECH,PP,6,1
GODREJPROP,PP,4,2
DIXON,PP,5,1
MAHLOG,PP,12,0
MASFIN,PP,7,0
